PhraseId	SentenceId	Phrase	Sentiment
4783	183	Evokes the style and flash of the double-cross that made Mamet 's `` House of Games '' and last fall 's `` Heist '' so much fun .	4
4784	183	Evokes the style and flash of the double-cross that made Mamet 's `` House of Games '' and last fall 's `` Heist '' so much fun	4
4785	183	Evokes	4
4786	183	the style and flash of the double-cross that made Mamet 's `` House of Games '' and last fall 's `` Heist '' so much fun	4
4787	183	the style and flash	2
4788	183	style and flash	4
4789	183	style and	4
4790	183	style	2
4791	183	flash	2
4792	183	of the double-cross that made Mamet 's `` House of Games '' and last fall 's `` Heist '' so much fun	4
4793	183	the double-cross that made Mamet 's `` House of Games '' and last fall 's `` Heist '' so much fun	4
4794	183	the double-cross	2
4795	183	double-cross	2
4796	183	that made Mamet 's `` House of Games '' and last fall 's `` Heist '' so much fun	4
4797	183	made Mamet 's `` House of Games '' and last fall 's `` Heist '' so much fun	4
4798	183	Mamet 's `` House of Games '' and last fall 's `` Heist '' so much fun	4
4799	183	Mamet 's `` House of Games '' and last fall 's `` Heist ''	2
4800	183	Mamet 's `` House of Games '' and	2
4801	183	Mamet 's `` House of Games ''	2
4802	183	`` House of Games ''	2
4803	183	House of Games ''	2
4804	183	House of Games	2
4805	183	of Games	2
4806	183	last fall 's `` Heist ''	2
4807	183	last fall 's	2
4808	183	fall 's	4
4809	183	`` Heist ''	2
4810	183	Heist ''	2
4811	183	Heist	2
4812	183	so much fun	4
4813	184	The film aims to be funny , uplifting and moving , sometimes all at once .	4
4814	184	aims to be funny , uplifting and moving , sometimes all at once .	4
4815	184	aims to be funny , uplifting and moving , sometimes all at once	4
4816	184	aims to be funny , uplifting and moving , sometimes	4
4817	184	to be funny , uplifting and moving , sometimes	4
4818	184	be funny , uplifting and moving , sometimes	4
4819	184	be funny , uplifting and moving ,	4
4820	184	be funny , uplifting and moving	4
4821	184	funny , uplifting and moving	4
4822	184	, uplifting and moving	4
4823	184	uplifting and moving	4
4824	184	uplifting and	4
4825	184	uplifting	4
4826	184	all at once	2
4827	184	at once	2
4828	185	At a brief 42 minutes , we need more X and less blab .	2
4829	185	At a brief 42 minutes	2
4830	185	a brief 42 minutes	2
4831	185	brief 42 minutes	2
4832	185	brief	2
4833	185	42 minutes	2
4834	185	42	2
4835	185	, we need more X and less blab .	0
4836	185	we need more X and less blab .	2
4837	185	need more X and less blab .	0
4838	185	need more X and less blab	0
4839	185	need	2
4840	185	more X and less blab	2
4841	185	more X and	2
4842	185	more X	4
4843	185	X	2
4844	185	less blab	0
4845	185	blab	0
4846	186	The Spalding Gray equivalent of a teen gross-out comedy .	2
4847	186	The Spalding Gray equivalent of a teen gross-out comedy	0
4848	186	The Spalding Gray equivalent	2
4849	186	Spalding Gray equivalent	2
4850	186	Spalding	2
4851	186	Gray equivalent	2
4852	186	Gray	2
4853	186	of a teen gross-out comedy	2
4854	186	a teen gross-out comedy	2
4855	186	teen gross-out comedy	2
4856	186	teen	2
4857	186	gross-out comedy	2
4858	186	gross-out	2
4859	187	There 's a great deal of corny dialogue and preposterous moments .	0
4860	187	's a great deal of corny dialogue and preposterous moments .	2
4861	187	's a great deal of corny dialogue and preposterous moments	0
4862	187	a great deal of corny dialogue and preposterous moments	0
4863	187	a great deal	4
4864	187	great deal	4
4865	187	deal	2
4866	187	of corny dialogue and preposterous moments	0
4867	187	corny dialogue and preposterous moments	0
4868	187	dialogue and preposterous moments	0
4869	187	and preposterous moments	2
4870	187	preposterous moments	0
4871	187	preposterous	0
4872	188	Uneven but a lot of fun .	4
4873	188	Uneven but a lot of fun	4
4874	188	Uneven but a lot	2
4875	188	Uneven	0
4876	188	but a lot	2
4877	188	of fun	4
4878	189	The result might look like Vulgar .	2
4879	189	The result	2
4880	189	result	2
4881	189	might look like Vulgar .	0
4882	189	might look like Vulgar	2
4883	189	look like Vulgar	2
4884	189	like Vulgar	2
4885	190	The film rehashes several old themes and is capped with pointless extremes -- it 's insanely violent and very graphic .	0
4886	190	The film rehashes several old themes and is capped with pointless extremes -- it 's insanely violent and very graphic	0
4887	190	The film rehashes several old themes and is capped with pointless extremes --	0
4888	190	The film rehashes several old themes and is capped with pointless extremes	0
4889	190	rehashes several old themes and is capped with pointless extremes	0
4890	190	rehashes several old themes and	2
4891	190	rehashes several old themes	0
4892	190	rehashes	0
4893	190	several old themes	0
4894	190	several	2
4895	190	old themes	2
4896	190	old	2
4897	190	is capped with pointless extremes	0
4898	190	capped with pointless extremes	0
4899	190	capped	2
4900	190	with pointless extremes	0
4901	190	pointless extremes	0
4902	190	pointless	0
4903	190	extremes	2
4904	190	it 's insanely violent and very graphic	4
4905	190	's insanely violent and very graphic	0
4906	190	insanely violent and very graphic	0
4907	190	insanely violent and	2
4908	190	insanely violent	0
4909	190	insanely	2
4910	190	very graphic	2
4911	190	graphic	2
4912	191	The dragons are the real stars of Reign of Fire and you wo n't be disappointed .	4
4913	191	The dragons are the real stars of Reign of Fire and you wo n't be disappointed	4
4914	191	The dragons are the real stars of Reign of Fire and	4
4915	191	The dragons are the real stars of Reign of Fire	2
4916	191	The dragons	2
4917	191	dragons	0
4918	191	are the real stars of Reign of Fire	2
4919	191	the real stars of Reign of Fire	2
4920	191	the real stars	2
4921	191	real stars	4
4922	191	real	4
4923	191	of Reign of Fire	2
4924	191	Reign of Fire	2
4925	191	Reign	4
4926	191	of Fire	2
4927	191	Fire	0
4928	191	you wo n't be disappointed	4
4929	191	wo n't be disappointed	4
4930	191	wo n't	2
4931	191	wo	2
4932	191	be disappointed	0
4933	191	disappointed	0
4934	192	It never plays as dramatic even when dramatic things happen to people .	0
4935	192	never plays as dramatic even when dramatic things happen to people .	0
4936	192	plays as dramatic even when dramatic things happen to people .	2
4937	192	plays as dramatic even when dramatic things happen to people	2
4938	192	plays as dramatic	4
4939	192	as dramatic	2
4940	192	dramatic	4
4941	192	even when dramatic things happen to people	2
4942	192	when dramatic things happen to people	2
4943	192	dramatic things happen to people	0
4944	192	dramatic things	2
4945	192	happen to people	2
4946	192	happen	2
4947	192	to people	2
4948	193	Manages to please its intended audience -- children -- without placing their parents in a coma-like state .	4
4949	193	Manages	2
4950	193	to please its intended audience -- children -- without placing their parents in a coma-like state .	4
4951	193	to please its intended audience -- children -- without placing their parents in a coma-like state	4
4952	193	please its intended audience -- children -- without placing their parents in a coma-like state	2
4953	193	please its intended audience -- children --	2
4954	193	its intended audience -- children --	4
4955	193	its intended audience	2
4956	193	intended audience	2
4957	193	intended	2
4958	193	-- children --	2
4959	193	children --	2
4960	193	without placing their parents in a coma-like state	4
4961	193	placing their parents in a coma-like state	2
4962	193	placing their parents	4
4963	193	placing	2
4964	193	their parents	2
4965	193	in a coma-like state	2
4966	193	a coma-like state	0
4967	193	coma-like state	0
4968	193	coma-like	2
4969	193	state	2
4970	194	The movie generates plot points with a degree of randomness usually achieved only by lottery drawing .	0
4971	194	generates plot points with a degree of randomness usually achieved only by lottery drawing .	0
4972	194	generates plot points with a degree of randomness usually achieved only by lottery drawing	2
4973	194	generates plot points	4
4974	194	generates	2
4975	194	plot points	2
4976	194	with a degree of randomness usually achieved only by lottery drawing	0
4977	194	a degree of randomness usually achieved only by lottery drawing	0
4978	194	a degree	2
4979	194	degree	2
4980	194	of randomness usually achieved only by lottery drawing	0
4981	194	randomness usually achieved only by lottery drawing	0
4982	194	randomness	2
4983	194	usually achieved only by lottery drawing	2
4984	194	achieved only by lottery drawing	2
4985	194	achieved only	2
4986	194	achieved	4
4987	194	by lottery drawing	2
4988	194	lottery drawing	2
4989	194	lottery	2
4990	194	drawing	2
4991	195	Though the film never veers from its comic course , its unintentional parallels might inadvertently evoke memories and emotions which are anything but humorous .	2
4992	195	Though the film never veers from its comic course	2
4993	195	the film never veers from its comic course	4
4994	195	never veers from its comic course	4
4995	195	veers from its comic course	0
4996	195	veers	0
4997	195	from its comic course	4
4998	195	its comic course	4
4999	195	comic course	2
5022	196	The film can depress you about life itself .	0
5023	196	can depress you about life itself .	0
5024	196	can depress you about life itself	0
5025	196	depress you about life itself	0
5026	196	depress you	0
5027	196	depress	0
5030	197	If you saw it on TV , you 'd probably turn it off , convinced that you had already seen that movie .	0
5038	197	, you 'd probably turn it off , convinced that you had already seen that movie .	0
5039	197	you 'd probably turn it off , convinced that you had already seen that movie .	0
5040	197	'd probably turn it off , convinced that you had already seen that movie .	0
5041	197	'd probably turn it off , convinced that you had already seen that movie	0
5043	197	'd probably turn it off ,	0
5044	197	'd probably turn it off	0
5046	197	turn it off	0
5049	197	that you had already seen that movie	0
5050	197	you had already seen that movie	0
5056	198	You get the impression that writer and director Burr Steers knows the territory ... but his sense of humor has yet to lose the smug self-satisfaction usually associated with the better private schools .	0
5080	198	to lose the smug self-satisfaction usually associated with the better private schools	0
5082	198	lose	0
5083	198	the smug self-satisfaction usually associated with the better private schools	0
5084	198	the smug self-satisfaction	0
5085	198	smug self-satisfaction	0
5086	198	smug	0
5105	200	The movie 's heavy-handed screenplay	0
5107	200	heavy-handed	0
5108	200	navigates a fast fade into pomposity and pretentiousness .	0
5109	200	navigates a fast fade into pomposity and pretentiousness	0
5112	200	a fast fade	0
5113	200	fast fade	0
5116	200	into pomposity and pretentiousness	0
5117	200	pomposity and pretentiousness	0
5119	200	pomposity	0
5120	200	pretentiousness	0
5121	201	A little weak -- and it is n't that funny .	0
5122	201	A little weak	0
5124	201	weak	0
5125	201	-- and it is n't that funny .	0
5126	201	and it is n't that funny .	0
5127	201	and it is n't that funny	0
5128	201	it is n't that funny	0
5129	201	is n't that funny	0
5131	202	But they do n't fit well together and neither is well told .	0
5132	202	they do n't fit well together and neither is well told .	0
5133	202	they do n't fit well together and neither is well told	0
5134	202	they do n't fit well together and	0
5135	202	they do n't fit well together	0
5136	202	do n't fit well together	0
5140	202	neither is well told	0
5147	203	Being latently gay	0
5148	203	latently gay	0
5154	203	are hardly enough .	0
5155	203	are hardly enough	0
5156	203	hardly enough	0
5178	205	Storytelling feels slight .	0
5196	206	omits	0
5197	206	needless chase scenes and swordfights as the revenge unfolds	0
5198	206	needless	0
5262	208	of the grieving process	0
5263	208	the grieving process	0
6886	276	Ultimately , Sarah 's dedication to finding her husband seems more psychotic than romantic , and nothing in the movie makes a convincing case that one woman 's broken heart outweighs all the loss we witness .	0
6887	276	, Sarah 's dedication to finding her husband seems more psychotic than romantic , and nothing in the movie makes a convincing case that one woman 's broken heart outweighs all the loss we witness .	0
